样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
1668,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.8909999999999999
1669,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,72,60,320.0,3.5,3.5,60,23:00:00,79,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1670,300,0.0,405.0,700,8:00:00,29.0,0,0.0,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,60,50.0,9.0,5.0,14:00:00,80,15:00:00,73,60,320.0,3.5,3.5,60,17:00:00,80,6:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1671,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1672,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.935
1674,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:10:00,45.0,90,80.0,60.0,1200.0,0.15,400,0.8909999999999999
1675,300,0.0,405.0,700,14:00:00,28.0,0,0.0,16:00:00,100,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9470000000000001
1676,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.8959999999999999
1677,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1678,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,72,60,320.0,3.5,3.5,60,23:00:00,70,1:00:00,45.0,90,30.0,60.0,1200.0,0.15,420,0.935
1679,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,105.0,3:00:00,106.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,74,60,310.0,3.5,3.5,60,7:00:00,70,9:00:00,45.0,90,60.0,60.0,1200.0,0.15,400,0.902
1681,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.935
1682,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,60,90.0,60.0,1200.0,0.15,400,0.8909999999999999
1683,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,105.0,11:00:00,106.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,72,60,310.0,3.5,3.5,60,15:00:00,72,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1684,300,0.0,405.0,700,14:00:00,28.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,103.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.935
1685,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,60,90.0,60.0,1200.0,0.15,400,0.902
1686,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
1687,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,73,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.902
1689,300,0.0,405.0,700,6:00:00,30.0,0,0.0,8:00:00,100,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1692,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,6:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1693,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9590000000000001
1694,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,6:00:00,45.0,90,90.0,90.0,1200.0,0.15,400,0.902
1695,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.902
1697,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.8959999999999999
1698,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,6:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1699,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9470000000000001
1700,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,6:00:00,45.0,90,75.0,75.0,1200.0,0.15,400,0.902
1701,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.8909999999999999
1702,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,6:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9590000000000001
1704,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,6:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1705,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9470000000000001
1706,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,6:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1707,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
1708,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,6:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9470000000000001
1712,300,0.0,405.0,700,5:00:00,21.0,0,0.0,7:00:00,100,8:00:00,100,0.2,9:00:00,103.0,10:00:00,108.0,0.2,200,60,50.0,9.0,5.0,11:30:00,70,12:00:00,79,60,380.0,3.5,3.5,60,14:00:00,75,16:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.8909999999999999
1714,300,0.0,405.0,700,17:00:00,20.0,0,0.0,19:00:00,100,20:00:00,102,0.2,21:00:00,103.0,22:00:00,107.0,0.2,200,60,50.0,10.0,5.0,23:30:00,71,0:00:00,80,60,380.0,3.5,3.5,60,2:00:00,70,4:00:00,46.0,90,90.0,0.0,800.0,0.15,420,0.9470000000000001
1715,300,0.0,405.0,700,23:00:00,19.0,0,0.0,0:30:00,100,1:30:00,103,0.2,2:30:00,105.0,3:30:00,108.0,0.2,200,60,50.0,10.0,5.0,5:00:00,71,5:30:00,79,60,380.0,3.5,3.5,60,7:30:00,75,9:30:00,45.0,90,90.0,0.0,800.0,0.15,400,0.8909999999999999
1717,300,0.0,405.0,700,11:00:00,21.0,0,0.0,12:30:00,100,13:30:00,103,0.2,14:30:00,105.0,15:30:00,108.0,0.2,200,60,50.0,9.0,5.0,17:00:00,70,17:30:00,78,60,380.0,3.5,3.5,60,19:30:00,72,21:30:00,45.0,90,90.0,0.0,800.0,0.15,420,0.935
1718,300,0.0,405.0,700,17:00:00,21.0,0,0.0,18:30:00,100,19:30:00,102,0.2,20:30:00,104.0,21:30:00,107.0,0.2,200,60,50.0,9.0,5.0,23:00:00,70,23:30:00,78,60,380.0,3.5,3.5,60,1:30:00,72,3:30:00,50.0,90,90.0,0.0,800.0,0.15,400,0.902
1719,300,0.0,405.0,700,22:30:00,21.0,0,0.0,0:00:00,100,1:00:00,100,0.2,2:00:00,104.0,3:00:00,108.0,0.2,200,60,50.0,10.0,5.0,4:30:00,70,5:00:00,78,60,380.0,3.5,3.5,60,7:00:00,72,9:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.8909999999999999
1721,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,104.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,45,60,320.0,3.5,3.5,60,15:00:00,75,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
1722,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,70,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
1723,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,105.0,3:00:00,107.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,79,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
1724,300,0.0,405.0,700,6:00:00,30.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,90.0,1200.0,0.15,420,0.971
1725,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,90.0,1200.0,0.15,400,0.9470000000000001
1726,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,78,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
1727,300,0.0,405.0,700,6:00:00,28.0,0,0.0,8:00:00,101,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,79,13:00:00,74,60,320.0,3.5,3.5,60,15:00:00,78,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
1731,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,79,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,78,1:00:00,45.0,90,90.0,90.0,1200.0,0.15,400,0.925
1732,300,0.0,405.0,700,22:00:00,30.0,0,0.0,0:00:00,100,1:00:00,102,0.2,2:00:00,104.0,3:00:00,106.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,72,60,320.0,3.5,3.5,60,7:00:00,78,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.958
1733,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,90.0,1200.0,0.15,420,0.983
1734,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,78,1:00:00,45.0,90,90.0,90.0,1200.0,0.15,400,0.9470000000000001
1735,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
1736,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,72,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
1738,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,90.0,1200.0,0.15,400,0.9359999999999999
1741,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,100,1:00:00,102,0.2,2:00:00,104.0,3:00:00,107.0,0.2,200,60,50.0,9.0,5.0,4:00:00,79,5:00:00,72,60,320.0,3.5,3.5,60,7:00:00,79,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
1742,300,0.0,405.0,700,6:00:00,30.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,90.0,1200.0,0.15,420,0.995
1743,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,78,1:00:00,45.0,90,90.0,90.0,1200.0,0.15,400,0.9359999999999999
1745,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,60,50.0,9.0,5.0,12:00:00,79,13:00:00,72,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.983
1747,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,90.0,1200.0,0.15,400,0.9359999999999999
1748,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,102,0.2,10:00:00,103.0,11:00:00,104.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,78,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
1749,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,79,21:00:00,71,60,320.0,3.5,3.5,60,23:00:00,78,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
1752,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,79,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
1753,300,0.0,405.0,700,14:00:00,30.0,0,0.0,16:00:00,100,17:00:00,102,0.2,18:00:00,104.0,19:00:00,106.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,7:00:00,78,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9470000000000001
1754,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,45,60,320.0,3.5,3.5,60,15:00:00,78,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.983
1755,300,0.0,405.0,700,14:00:00,30.0,0,0.0,16:00:00,100,17:00:00,103,0.2,18:00:00,105.0,19:00:00,107.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,72,60,320.0,3.5,3.5,60,7:00:00,78,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
1756,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,78,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
1758,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,45,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
1759,300,0.0,405.0,700,14:00:00,30.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,105.0,19:00:00,106.0,0.2,200,60,50.0,9.0,5.0,20:00:00,79,21:00:00,73,60,320.0,3.5,3.5,60,7:00:00,75,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9470000000000001
1760,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,79,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.977
1761,300,0.0,405.0,700,14:00:00,30.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,105.0,19:00:00,107.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,74,60,320.0,3.5,3.5,60,7:00:00,78,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
1762,300,0.0,405.0,700,6:00:00,27.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,76,60,320.0,3.5,3.5,60,15:00:00,73,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
1764,300,0.0,405.0,700,6:00:00,27.0,0,0.0,8:00:00,102,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,76,60,320.0,3.5,3.5,60,15:00:00,73,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.971
1765,300,0.0,405.0,700,14:00:00,28.0,0,0.0,16:00:00,102,17:00:00,102,0.2,18:00:00,103.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,7:00:00,73,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
1766,300,0.0,405.0,700,6:00:00,28.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,103.0,0.2,200,60,50.0,9.0,5.0,12:00:00,76,13:00:00,75,60,320.0,3.5,3.5,60,15:00:00,72,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
1767,300,0.0,405.0,700,14:00:00,28.0,0,0.0,16:00:00,102,17:00:00,102,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,79,21:00:00,78,60,320.0,3.5,3.5,60,7:00:00,71,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.995
1768,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,79,13:00:00,78,60,320.0,3.5,3.5,60,15:00:00,74,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
1770,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:15:00,70,21:45:00,79,45,320.0,3.5,3.5,60,23:00:00,71,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.983
1771,300,0.0,405.0,700,22:00:00,30.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,105.0,3:00:00,107.0,0.2,200,60,50.0,9.0,5.0,4:00:00,70,5:00:00,80,60,320.0,3.5,3.5,60,7:00:00,72,9:00:00,45.0,90,90.0,90.0,1200.0,0.15,400,0.925
1772,300,0.0,405.0,700,6:00:00,28.0,0,0.0,8:00:00,101,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
1773,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.983
1774,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,90.0,1200.0,0.15,400,0.925
1775,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,72,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,90.0,1200.0,0.15,400,0.925
