样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
1603,200,,270.0,470,14:00:00,25.0,,,15:30:00,100,16:30:00,102,0.2,17:30:00,103.0,18:30:00,103.0,0.2,300,18:30-19:00,30.0,9.0,5.0,19:30:00,70,20:00:00,78,1:00-2:00,200.0,3.5,3.5,2:00-3:00,3:00:00,65,6:00:00,45.0,6:00-8:00,,,400.0,0.15,280,0.9470000000000001
1604,200,,270.0,470,0:00:00,21.0,,,1:30:00,100,2:30:00,103,0.2,3:30:00,103.0,4:30:00,105.0,0.2,300,5:00-5:30,30.0,9.0,5.0,6:00:00,70,6:30:00,78,6:30-7:30,200.0,3.5,3.5,8:00-9:30,9:30:00,65,12:30:00,45.0,13:30-15:30,,,400.0,0.15,280,0.9470000000000001
1605,200,,270.0,470,9:00:00,22.0,,,10:30:00,100,11:30:00,102,0.2,12:30:00,104.0,13:30:00,105.0,0.2,300,14:00-14:30,30.0,9.0,5.0,15:30:00,70,16:00:00,78,16:00-17:30,230.0,3.5,3.5,17:30-19:30,20:00:00,65,2:00:00,50.0,2:00-4:00,,,400.0,0.15,340,0.909
1606,200,,270.0,470,21:00:00,21.0,,,22:30:00,100,23:30:00,102,0.2,0:30:00,103.0,1:30:00,105.0,0.2,300,2:00-2:30,30.0,9.0,5.0,3:00:00,70,3:30:00,78,3:30-4:30,230.0,3.5,3.5,4:30-6:00,6:00:00,65,9:00:00,45.0,10:00-12:00,,,400.0,0.15,360,0.9740000000000001
1607,250,,340.0,590,3:30:00,25.0,,,5:00:00,100,6:00:00,101,0.2,7:00:00,102.0,8:00:00,102.0,0.2,300,8:30-9:00,30.0,10.0,5.0,9:30:00,70,10:00:00,78,13:00-14:00,230.0,3.5,3.5,14:00-15:00,15:00:00,65,17:00:00,45.0,17:00-19:00,,,400.0,0.15,340,0.929
1609,250,,340.0,590,0:00:00,24.0,,,1:30:00,100,2:30:00,101,0.2,3:30:00,103.0,4:30:00,105.0,0.2,300,5:00-5:30,30.0,9.0,5.0,6:00:00,70,6:30:00,78,7:00-8:00,240.0,3.5,3.5,8:00-9:00,9:30:00,65,11:30:00,50.0,13:00-14:30,15:30-16:30,,800.0,0.15,340,0.92
1610,300,,405.0,700,8:00:00,25.0,,,9:30:00,100,10:30:00,101,0.2,11:30:00,104.0,12:30:00,104.0,0.2,300,13:00-13:30,50.0,10.0,5.0,14:00:00,70,14:30:00,78,15:30-16:30,360.0,3.5,3.5,16:30-18:00,18:00:00,65,20:00:00,45.0,20:00-22:00,23:00-1:00,,800.0,0.15,400,0.8909999999999999
1611,300,,405.0,700,14:00:00,26.0,,,15:30:00,100,16:30:00,101,0.2,17:30:00,102.0,18:30:00,102.0,0.2,300,19:00-19:30,50.0,9.0,5.0,20:00:00,70,20:30:00,78,3:00-4:00,360.0,3.5,3.5,4:00-5:00,5:00:00,65,8:00:00,45.0,8:00-9:30,9:30-11:00,,800.0,0.15,400,0.935
1612,300,,405.0,700,0:00:00,21.0,,,1:30:00,100,2:30:00,102,0.2,3:30:00,104.0,4:30:00,105.0,0.2,300,5:00-5:30,50.0,9.0,5.0,6:00:00,70,6:30:00,78,15:00-16:00,370.0,3.5,3.5,16:00-17:00,17:00:00,65,19:00:00,45.0,19:30-21:00,22:00-23:30,,800.0,0.15,400,0.902
1613,300,,405.0,700,11:00:00,33.0,,,12:30:00,100,13:30:00,101,0.2,14:30:00,103.0,15:30:00,105.0,0.2,300,16:00-17:30,50.0,9.0,5.0,18:00:00,70,18:30:00,78,22:00-23:00,360.0,3.5,3.5,23:00-0:30,0:30:00,65,4:00:00,50.0,4:00-5:30,6:00-7:30,,800.0,0.15,400,0.8909999999999999
1614,300,,405.0,700,22:30:00,25.0,,,0:00:00,100,1:00:00,101,0.2,2:00:00,102.0,3:00:00,102.0,0.2,300,3:30-4:00,50.0,9.0,10.0,4:30:00,70,5:00:00,78,5:30-6:30,360.0,3.5,3.5,6:30-8:00,8:00:00,65,10:00:00,45.0,15:00-16:30,17:00-18:00,,800.0,0.15,420,0.9470000000000001
1615,300,,405.0,700,5:00:00,24.0,,,6:30:00,100,7:30:00,101,0.2,8:30:00,103.0,9:30:00,104.0,0.2,300,10:00-10:30,50.0,9.0,5.0,11:00:00,70,11:30:00,78,17:30-18:30,340.0,3.5,3.5,18:30-19:30,19:30:00,65,21:30:00,45.0,23:00-0:30,0:30-2:00,,800.0,0.15,400,0.902
1620,300,,405.0,700,0:00:00,21.0,,,1:30:00,100,2:30:00,102,0.2,3:30:00,104.0,4:30:00,105.0,0.2,300,5:00-5:30,50.0,9.0,5.0,7:00:00,70,7:30:00,78,16:00-17:00,340.0,3.5,3.5,17:00-18:30,18:30:00,65,20:30:00,45.0,20:30-22:00,22:00-23:00,,800.0,0.15,420,0.9470000000000001
1622,300,,405.0,700,1:00:00,24.0,,,2:30:00,100,3:30:00,101,0.2,4:30:00,102.0,5:30:00,102.0,0.2,300,6:00-6:30,50.0,10.0,5.0,7:00:00,70,7:30:00,78,10:30-11:30,300.0,3.5,3.5,11:30-12:30,12:30:00,65,15:00:00,45.0,16:00-17:30,18:00-19:30,,800.0,0.15,420,0.935
1623,300,,405.0,700,6:30:00,26.0,,,8:00:00,100,9:00:00,102,0.2,10:00:00,103.0,11:00:00,105.0,0.2,300,11:30-12:00,50.0,9.0,5.0,12:30:00,70,13:00:00,78,18:00-19:00,340.0,3.5,3.5,19:00-20:00,20:00:00,65,0:00:00,45.0,2:30-4:00,4:30-6:00,,800.0,0.15,420,0.9470000000000001
1624,300,,405.0,700,16:30:00,21.0,,,18:00:00,100,19:00:00,102,0.2,20:00:00,104.0,21:00:00,105.0,0.2,300,21:30-22:30,50.0,9.0,5.0,23:00:00,70,23:30:00,78,5:00-6:00,340.0,3.5,3.5,6:00-7:30,7:30:00,65,10:30:00,50.0,14:00-15:30,16:00-17:00,,800.0,0.15,420,0.935
1625,300,,405.0,700,1:00:00,27.0,,,2:30:00,100,3:30:00,101,0.2,4:30:00,103.0,5:30:00,105.0,0.2,300,6:00-6:30,50.0,9.0,5.0,7:00:00,70,7:30:00,80,16:00-17:00,340.0,3.5,3.5,17:00-18:00,18:00:00,65,20:00:00,50.0,20:00-22:00,23:00-1:00,,800.0,0.15,400,0.902
1627,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.902
1629,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,104,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,79,13:00:00,72,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18::30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1631,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.935
1632,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.8909999999999999
1633,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,72,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,79,0:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.902
1634,300,,405.0,700,22:00:00,30.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,106.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,79,5:00:00,72,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,78,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.9470000000000001
1635,300,,405.0,700,6:00:00,29.0,,,8:00:00,103,9:00:00,104,0.2,10:00:00,105.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1636,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.8909999999999999
1637,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.935
1639,300,,405.0,700,14:00:00,30.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,105.0,19:00:00,107.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.9129999999999999
1641,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,103.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.8909999999999999
1642,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,79,21:00:00,72,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,78,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.902
1644,300,,405.0,700,6:00:00,30.0,,,8:00:00,100,9:00:00,101,0.2,10:00:00,103.0,11:00:00,104.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1646,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.9470000000000001
1647,300,,405.0,700,6:00:00,29.0,,,8:00:00,100,9:00:00,103,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,79,13:00:00,72,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,79,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1648,300,,405.0,700,14:00:00,30.0,,,16:00:00,100,17:00:00,103,0.2,18:00:00,105.0,19:00:00,106.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,79,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.9129999999999999
1649,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,8.0,5.0,4:00:00,79,5:00:00,72,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.9470000000000001
1652,300,,405.0,700,22:00:00,30.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,105.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,8.0,5.0,4:00:00,79,5:00:00,72,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,79,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.9470000000000001
1653,300,,405.0,700,6:00:00,29.0,,,8:00:00,100,9:00:00,102,0.2,10:00:00,103.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1654,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.8909999999999999
1655,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,8.0,5.0,4:00:00,80,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.9470000000000001
1658,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,8.0,5.0,4:00:00,78,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.9229999999999999
1659,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1661,300,,405.0,700,22:00:00,30.0,,,0:00:00,101,1:00:00,102,0.2,2:00:00,104.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,8.0,5.0,4:00:00,80,5:00:00,72,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,78,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.935
1662,300,,405.0,700,6:00:00,29.0,,,8:00:00,100,9:00:00,102,0.2,10:00:00,103.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1663,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.8909999999999999
1665,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,72,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,78,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1666,300,,405.0,700,14:00:00,30.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,106.0,19:00:00,106.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.9129999999999999
1668,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.8909999999999999
1669,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,72,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,79,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.902
1670,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,6:00:00,45.0,8:00-9:30,9:30-11:00,11:00-12:00,1200.0,0.15,400,0.902
1671,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1672,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.935
1674,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:10:00,45.0,17:10-18:40,18:40-20:00,20:00-21:00,1200.0,0.15,400,0.8909999999999999
1675,300,,405.0,700,14:00:00,28.0,,,16:00:00,100,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420,0.9470000000000001
1676,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.8959999999999999
1677,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1678,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,72,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,70,1:00:00,45.0,1:00-2:30,2:30-3:00,3:00-4:00,1200.0,0.15,420,0.935
1679,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,105.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,74,5:00-6:00,310.0,3.5,3.5,6:00-7:00,7:00:00,70,9:00:00,45.0,10:30-12:00,12:00-13:00,13:00-14:00,1200.0,0.15,400,0.902
1681,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420,0.935
1682,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:30-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.8909999999999999
1683,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,105.0,11:00:00,106.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,72,13:00-14:00,310.0,3.5,3.5,14:00-15:00,15:00:00,72,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1684,300,,405.0,700,14:00:00,28.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,103.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420,0.935
1685,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:30-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400,0.902
1686,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9129999999999999
1687,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,73,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420,0.902
1689,300,,405.0,700,6:00:00,30.0,,,8:00:00,100,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.902
1692,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,6:00:00,45.0,6:00-7:30,7:30-9:00,9:00-10:00,1200.0,0.15,400,0.902
1693,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,420,0.9590000000000001
1694,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,6:00:00,45.0,7:30-9:00,9:00-10:30,10:30-12:00,1200.0,0.15,400,0.902
1695,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,420,0.902
1697,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.8959999999999999
1698,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,6:00:00,45.0,6:00-7:30,7:30-9:00,9:00-10:00,1200.0,0.15,400,0.902
1699,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9470000000000001
1700,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,6:00:00,45.0,6:00-7:30,7:30-8:45,8:45-10:00,1200.0,0.15,400,0.902
